Time (ms), Load Cell 1, Load Cell 2, Acc1 x (g), Acc1 y (g), Acc1 z (g), Gyr1 +x (g), Gyr1 +y (g), Gyr1 +z (g), Acc2 x (g), Acc2 y (g), Acc2 z (g), Gyr2 +x (g), Gyr2 +y (g), Gyr2 +z (g), Encoder (count)
17810,19,97,-0.00004273,0.00078738,0.99868774,0.10116585,-0.03036496,-0.009613,-0.0003186,0.00140989,1.00023687,0.02090458,0.01235961,0.06683345,0
17825,19,98,-0.00010376,0.00060427,0.99813843,0.11642464,-0.04562375,-0.01724239,-0.00025757,0.00092161,1.00078619,0.02853398,-0.00289918,0.03631588,0
17840,19,98,-0.0001648,0.00164187,0.99765015,0.10116585,-0.03036496,-0.03250118,0.00078003,0.00031126,0.99950445,0.02090458,0.04287719,0.02105709,0
17855,23,98,-0.0001648,0.00176394,0.99960327,0.10879524,-0.04562375,-0.03250118,-0.00007446,0.00018919,0.99980962,-0.009613,-0.00289918,0.03631588,0
17870,23,98,-0.00095825,0.00182498,1.00045776,0.08590706,-0.06851193,-0.04775997,0.00096313,-0.00023806,0.99883306,-0.009613,0.05050658,0.03631588,0
17884,23,98,0.00001831,0.00139773,0.99771118,0.11642464,-0.02273556,-0.02487179,0.00035278,-0.00011599,0.99974859,0.02090458,0.0352478,0.03631588,0
17899,23,98,-0.00077515,0.00139773,0.99868774,0.10116585,-0.05325314,0.00564579,-0.00019653,0.00012815,1.00170171,0.01327519,-0.01052857,0.03631588,0
17914,23,98,0.00001831,0.00121462,0.99795532,0.10116585,-0.02273556,0.01327519,0.00114624,0.00012815,0.99993169,0.00564579,0.01998901,0.05920406,0
17929,23,98,-0.00004273,0.00072634,0.9984436,0.11642464,-0.02273556,-0.009613,-0.0001355,0.00049436,1.00121343,-0.009613,-0.02578736,0.02868648,0
17944,26,98,-0.00077515,0.00005496,0.99899292,0.10116585,-0.03036496,-0.0019836,-0.00062378,0.0005554,1.00157964,-0.01724239,0.01998901,0.05157467,0
17958,26,98,0.00081177,-0.00006711,0.99899292,0.11642464,-0.00747677,-0.01724239,-0.00019653,0.00104368,1.00109136,0.00564579,0.01235961,0.02105709,0
17973,26,98,0.00001831,0.00005496,1.00057983,0.12405403,-0.02273556,-0.01724239,-0.0011731,0.00147092,1.00225103,-0.009613,-0.04104615,0.02868648,0
17988,26,98,0.00075073,-0.00025022,0.99978638,0.10116585,0.00778202,-0.01724239,0.00029175,0.00140989,1.00060308,-0.009613,0.00473022,0.05157467,0
18003,26,98,0.00105591,-0.00037229,0.9994812,0.11642464,0.00778202,-0.01724239,-0.00019653,0.00165403,1.0002979,0.01327519,-0.02578736,0.05920406,0
18018,26,97,0.00050659,-0.00031126,1.00064087,0.12405403,-0.04562375,-0.02487179,-0.00141724,0.00171506,1.00139654,0.05142216,0.01235961,0.05920406,0
18033,26,97,0.00093384,-0.00061643,0.99990845,0.10879524,-0.01510617,-0.04013057,-0.00056274,0.00140989,1.00090826,0.01327519,0.01235961,0.01342769,0
18047,27,97,0.0008728,-0.00079954,1.00045776,0.12405403,-0.04562375,-0.0019836,-0.00233276,0.00159299,1.00139654,0.00564579,0.01998901,0.02105709,0
18062,27,97,0.00032349,-0.00000608,1.00064087,0.13168342,-0.01510617,0.00564579,-0.00086792,0.00147092,1.00157964,0.03616337,0.06576537,0.03631588,0
18077,27,97,-0.00004273,0.00060427,1.00033569,0.13931282,-0.02273556,0.00564579,-0.00074585,0.00092161,1.00072515,0.03616337,0.05050658,0.03631588,0
18092,27,97,-0.00077515,0.00072634,1.00057983,0.13168342,-0.03036496,0.02853398,-0.00098999,0.00061643,1.00103033,0.03616337,0.04287719,0.03631588,0
18107,27,97,0.00020142,0.00078738,0.99966431,0.14694221,-0.01510617,0.03616337,0.00016968,-0.00005496,1.00090826,0.03616337,0.0352478,0.05157467,0
18121,27,92,0.00001831,0.00115359,1.00119019,0.15457161,-0.01510617,0.00564579,-0.00080688,-0.00023806,1.00078619,0.05142216,0.0276184,0.05157467,0
18136,27,92,-0.00028687,0.00127566,1.00112915,0.162201,0.00778202,-0.0019836,0.00047485,-0.00023806,0.99956548,0.02853398,0.04287719,0.08972163,0
18151,27,92,0.00001831,0.00164187,0.99990845,0.1698304,0.00778202,0.01327519,0.00078003,-0.00017703,0.99956548,0.01327519,0.00473022,0.05920406,0
18166,27,92,-0.00089722,0.00145876,1.00131226,0.162201,0.00015262,-0.0019836,0.00010864,-0.00011599,0.99938238,0.03616337,0.00473022,0.05920406,0
18181,27,92,0.00014038,0.00084841,1.00112915,0.1698304,0.01541141,-0.01724239,0.00071899,0.00000608,0.99932134,-0.0019836,0.0276184,0.05157467,0
18196,27,92,0.00020142,0.00066531,1.00021362,0.18508919,0.00778202,-0.0019836,-0.00056274,-0.00017703,1.0011524,-0.009613,0.01235961,0.04394527,0
18210,27,92,0.00020142,0.00011599,1.00015259,0.14694221,0.00778202,0.00564579,0.00035278,0.00006711,1.00048101,-0.0019836,0.05813598,0.06683345,0
18225,27,87,0.00093384,0.00005496,0.99893188,0.1698304,0.0306702,-0.0019836,-0.00050171,0.00067747,0.99999273,0.04379277,0.0352478,0.06683345,0
18240,25,87,0.00026245,-0.00031126,0.99966431,0.14694221,0.01541141,0.00564579,-0.00147827,0.00098264,1.00096929,0.04379277,-0.01815797,0.05157467,0
18255,25,87,0.00075073,-0.00043333,0.99960327,0.13931282,0.01541141,-0.01724239,-0.00025757,0.00134885,1.00072515,0.04379277,0.00473022,0.06683345,0
18270,25,87,0.00093384,-0.00037229,0.99795532,0.12405403,0.00778202,-0.04775997,-0.00019653,0.00092161,1.00109136,0.05142216,-0.01815797,0.02105709,0
18285,25,87,0.00050659,-0.00031126,0.99905396,0.13168342,-0.01510617,-0.01724239,-0.00080688,0.00116575,1.00164068,0.04379277,0.00473022,0.02105709,0
18299,25,87,0.0006897,-0.00006711,0.99819946,0.10116585,-0.00747677,0.02090458,-0.00044067,0.0005554,1.00121343,0.03616337,0.01998901,0.05920406,0
18314,25,87,0.00038452,-0.00000608,0.99783325,0.08590706,-0.03036496,0.02853398,-0.00141724,0.00067747,1.00218999,0.00564579,-0.01815797,0.05157467,0
18329,24,79,0.00026245,0.00011599,0.99795532,0.06301887,-0.03036496,-0.01724239,-0.00044067,0.0007385,1.00103033,0.02090458,0.01235961,0.06683345,0
18344,24,79,0.00056763,0.00036013,0.99868774,0.07827766,-0.03799435,0.00564579,-0.00001343,0.00043333,1.0011524,0.01327519,-0.00289918,0.03631588,0
18359,24,79,0.00026245,0.0002991,0.99905396,0.10116585,-0.04562375,-0.0019836,0.00004761,0.00079954,1.00060308,0.02090458,0.01998901,-0.0018311,0
18373,24,79,0.00026245,0.00054324,0.99783325,0.11642464,-0.02273556,0.00564579,0.00016968,0.00079954,1.00048101,0.02853398,0.04287719,-0.03997807,0
18388,24,79,-0.0003479,0.00060427,0.99996948,0.10116585,-0.05325314,0.01327519,-0.00025757,0.00006711,1.00127447,0.05905155,-0.01052857,-0.0018311,0
18403,24,79,-0.00053101,0.00017703,0.99990845,0.09353645,-0.04562375,0.01327519,-0.00001343,0.00000608,0.99919927,0.05142216,0.01998901,0.02105709,0
18418,24,79,-0.0001648,0.0002991,0.99813843,0.11642464,0.00015262,0.01327519,-0.00025757,-0.00017703,0.9990772,0.04379277,-0.02578736,0.0057983,0
18433,20,74,-0.00028687,0.00036013,0.99856567,0.13168342,-0.02273556,-0.009613,0.00041382,0.00018919,0.99919927,0.02090458,0.0352478,0.02105709,0
18448,20,74,0.00050659,-0.00000608,0.99917603,0.12405403,-0.01510617,-0.009613,0.00041382,0.0005554,1.0001148,0.02853398,0.04287719,0.03631588,0
18462,20,74,0.00056763,0.00017703,0.99752808,0.11642464,-0.04562375,-0.0019836,-0.00074585,0.00061643,1.0001148,0.04379277,0.00473022,0.04394527,0
18477,20,74,0.00014038,0.00023806,0.99850464,0.09353645,-0.04562375,-0.0019836,-0.00001343,0.00122678,1.0002979,0.00564579,0.01998901,0.03631588,0
18492,20,74,0.00044556,0.00054324,0.99960327,0.11642464,-0.03799435,0.00564579,-0.00007446,0.00116575,1.00060308,-0.0019836,0.04287719,0.05920406,0
18507,20,74,0.00032349,-0.00012815,1.00131226,0.11642464,-0.05325314,0.02090458,-0.00092896,0.00122678,0.99980962,0.00564579,-0.00289918,0.05920406,0
18522,18,71,0.00062866,-0.00000608,1.00131226,0.10116585,-0.04562375,-0.0019836,-0.00001343,0.00140989,0.99968755,0.02853398,0.05813598,0.04394527,0
18536,18,71,0.0008728,-0.00012815,1.00033569,0.10879524,-0.05325314,-0.02487179,-0.00123413,0.00104368,1.00048101,0.01327519,0.01998901,0.04394527,0
18551,18,71,0.0006897,0.00005496,1.00064087,0.11642464,-0.06851193,-0.009613,-0.00098999,0.00122678,1.00096929,0.02090458,0.0352478,0.03631588,0
18566,18,71,0.00093384,0.00042117,1.00015259,0.12405403,-0.04562375,-0.01724239,-0.00001343,0.00098264,1.00072515,0.02853398,0.05050658,0.05920406,0
18581,18,71,0.00105591,0.00133669,0.99838257,0.11642464,-0.09140012,-0.03250118,-0.00111206,0.00128782,1.00103033,0.04379277,0.0276184,0.02868648,0
18596,18,71,0.00075073,0.00133669,0.99880981,0.11642464,-0.05325314,-0.01724239,0.00041382,0.00031126,0.99962652,0.07431035,0.04287719,0.02105709,0
18610,18,71,0.00020142,0.00097048,0.99990845,0.12405403,-0.05325314,-0.02487179,-0.00068481,0.00037229,1.00041997,0.05142216,0.0276184,0.0057983,0
18625,17,67,-0.00053101,0.00097048,1.00064087,0.12405403,-0.07614133,0.00564579,-0.0003186,0.00025022,0.99913824,0.05142216,0.0352478,-0.01708988,0
18640,17,67,0.00038452,0.00145876,1.00003052,0.12405403,-0.03799435,-0.01724239,0.00016968,0.00043333,0.99858892,0.05905155,0.05813598,0.0057983,0
18655,17,67,0.00007934,0.00103152,1.0005188,0.13168342,-0.07614133,0.00564579,-0.00025757,-0.00023806,0.99932134,0.05142216,0.0276184,0.01342769,0
18670,17,67,0.00001831,0.0002991,1.00021362,0.12405403,-0.03036496,-0.0019836,0.00114624,-0.00023806,0.99901617,0.02853398,0.05050658,0.05157467,0
18685,17,67,-0.00010376,0.00036013,0.99966431,0.11642464,-0.03036496,-0.0019836,-0.00019653,-0.00011599,0.99968755,0.02090458,0.05050658,0.08972163,0
18699,17,67,-0.00089722,0.00005496,1.00100708,0.11642464,-0.04562375,0.01327519,0.00053589,-0.00017703,0.99993169,0.01327519,0.0352478,0.08972163,0
18714,13,67,0.00007934,0.00042117,1.00045776,0.10116585,-0.01510617,0.01327519,0.00132935,-0.0004822,0.99968755,0.02090458,0.04287719,0.05920406,0
18729,13,66,-0.00028687,0.0004822,1.00094604,0.12405403,-0.04562375,0.02853398,-0.0003186,0.00012815,1.00060308,0.02853398,0.00473022,0.07446285,0
18744,13,66,0.00044556,-0.00000608,1.00112915,0.10116585,-0.00747677,-0.0019836,-0.00044067,0.00043333,1.00103033,0.00564579,-0.01052857,0.05920406,0
18759,13,66,0.00007934,-0.0005554,1.0015564,0.07827766,-0.01510617,-0.0019836,-0.00098999,0.00043333,1.00157964,-0.0019836,-0.00289918,0.05920406,0
18773,13,66,-0.0001648,-0.00049436,1.00161743,0.10879524,-0.02273556,-0.02487179,-0.00044067,0.0005554,1.00176275,-0.0019836,-0.00289918,0.05920406,0
18788,13,66,0.00093384,-0.00079954,1.00057983,0.10116585,0.00015262,0.00564579,0.00004761,0.00122678,1.00096929,0.01327519,0.01235961,0.06683345,0
18803,10,66,0.0008728,-0.00110471,1.00033569,0.08590706,0.00015262,-0.02487179,-0.00098999,0.00092161,1.00151861,0.02853398,-0.01815797,0.02868648,0
18818,10,66,0.00081177,-0.00079954,1.00094604,0.08590706,-0.03036496,-0.04013057,-0.00068481,0.00104368,1.0013355,0.02853398,0.01998901,0.0057983,0
18833,10,62,0.00081177,-0.00037229,1.00119019,0.08590706,-0.03036496,-0.03250118,-0.00086792,0.00092161,1.00164068,0.02853398,0.01235961,0.0057983,0
18848,10,62,-0.0003479,-0.00037229,1.00161743,0.10116585,-0.05325314,-0.02487179,-0.00056274,0.00079954,1.00145757,0.02090458,0.05813598,0.03631588,0
18862,10,62,0.00014038,0.00023806,1.00076294,0.10116585,-0.06851193,-0.01724239,-0.0003186,0.00067747,1.00127447,0.02853398,0.05813598,0.05920406,0
18877,10,62,0.00007934,0.00060427,0.99935913,0.10879524,-0.08377072,-0.01724239,-0.00172241,0.00031126,1.00188482,0.02853398,0.01998901,0.05920406,0
18892,10,62,-0.0003479,0.00097048,0.9994812,0.12405403,-0.06088253,-0.03250118,-0.00111206,0.00037229,1.00066411,0.04379277,0.07339477,0.02105709,0
18907,12,62,0.00007934,0.00036013,0.99911499,0.09353645,-0.01510617,-0.02487179,-0.00086792,0.00006711,1.00103033,0.02853398,0.01998901,-0.00946049,0
18922,12,56,-0.00089722,0.0004822,0.99954224,0.10116585,-0.04562375,0.01327519,-0.00019653,-0.00005496,0.99944341,0.02090458,0.00473022,0.0057983,0
18936,12,56,-0.0003479,0.00090945,0.99880981,0.12405403,0.00778202,-0.01724239,-0.00001343,-0.00005496,0.99974859,0.03616337,0.0276184,0.03631588,0
18951,12,56,-0.00022583,0.00078738,0.99777222,0.13168342,-0.02273556,-0.0019836,-0.00062378,-0.00023806,1.00017583,0.01327519,0.00473022,0.02868648,0
18966,12,56,-0.00089722,0.00090945,0.99893188,0.162201,-0.02273556,-0.03250118,-0.00044067,0.00006711,0.99901617,0.01327519,-0.00289918,0.03631588,0
18981,12,56,-0.00028687,-0.00006711,0.99911499,0.14694221,-0.01510617,-0.04013057,0.00004761,-0.00017703,0.99913824,-0.0019836,-0.01815797,0.02868648,0
18996,11,56,-0.00059204,-0.0007385,0.99996948,0.162201,-0.02273556,-0.03250118,-0.00068481,0.00079954,1.00054204,0.00564579,-0.01815797,0.01342769,0
19010,11,56,0.00020142,-0.00049436,1.00094604,0.15457161,0.00778202,-0.0019836,-0.00025757,0.00067747,0.99968755,-0.009613,-0.02578736,0.05157467,0
19025,11,55,0.0008728,-0.00098264,1.00088501,0.15457161,0.00015262,0.00564579,-0.0013562,0.00067747,0.99980962,0.02090458,-0.03341676,0.04394527,0
19040,11,55,0.0006897,-0.00098264,1.00057983,0.13168342,0.00778202,-0.009613,-0.00129517,0.00098264,1.00084722,0.00564579,-0.00289918,0.04394527,0
19055,11,55,0.00136108,-0.00104368,1.00045776,0.13168342,0.02304081,-0.0019836,-0.0003186,0.00098264,1.00035894,-0.02487179,0.01998901,0.02105709,0
19070,11,55,0.00075073,-0.0007385,1.00106812,0.11642464,0.00778202,0.00564579,-0.00105103,0.00086057,1.00231206,-0.03250118,-0.01052857,0.03631588,0
19084,11,55,0.00099487,-0.00104368,0.99899292,0.10879524,-0.01510617,-0.009613,-0.00007446,0.00000608,1.00084722,-0.01724239,0.0276184,0.03631588,0
19099,12,55,0.00154419,-0.00110471,0.99874878,0.08590706,-0.03036496,-0.0019836,-0.00044067,-0.00005496,1.00072515,-0.0019836,0.01235961,0.02105709,0
19114,12,55,0.00130005,-0.00012815,0.9994812,0.04776008,-0.03036496,-0.0019836,-0.00111206,-0.00017703,1.00054204,0.02090458,0.01235961,0.04394527,0
19129,12,55,0.00130005,0.00005496,0.9994812,0.06301887,-0.01510617,0.02090458,-0.0001355,-0.00017703,0.99999273,0.00564579,0.01998901,0.05157467,0
19144,12,55,0.00093384,0.0004822,0.9992981,0.07827766,-0.04562375,0.00564579,-0.00074585,-0.00005496,1.00035894,0.02853398,0.01998901,0.05920406,0
19158,12,55,0.00044556,0.00090945,1.00039673,0.11642464,-0.03799435,0.02853398,0.00071899,-0.00036013,0.99950445,0.02853398,0.05813598,0.05157467,0
19173,12,55,0.00081177,0.0015198,0.99996948,0.08590706,-0.05325314,0.00564579,0.00016968,-0.00084841,1.0001148,0.04379277,0.00473022,0.03631588,0
19188,11,55,-0.00004273,0.00139773,1.00009155,0.10879524,-0.04562375,0.01327519,-0.00001343,-0.0002991,0.99956548,0.04379277,-0.00289918,0.0057983,0
19203,11,55,0.00050659,0.00127566,0.9992981,0.13168342,-0.03799435,0.04379277,0.0009021,-0.0002991,0.99956548,0.02853398,0.01235961,0.02868648,0
19218,11,55,0.00020142,0.00103152,1.00027466,0.13168342,-0.03036496,0.00564579,0.00004761,-0.00005496,0.99956548,0.01327519,-0.01052857,0.04394527,0
19233,11,49,-0.00010376,0.00066531,1.00045776,0.13168342,-0.06088253,-0.009613,0.0009021,-0.00011599,0.99944341,0.02090458,0.0352478,0.07446285,0
19248,11,49,0.00050659,0.00072634,1.00039673,0.13168342,-0.03799435,0.00564579,0.00016968,-0.0002991,0.99956548,0.05142216,-0.01052857,0.05157467,0
19262,11,49,0.00014038,0.00066531,1.0007019,0.11642464,-0.05325314,-0.01724239,-0.00098999,0.00037229,1.00060308,0.05905155,-0.01815797,0.04394527,0
19277,11,49,0.0008728,-0.00012815,1.00076294,0.10879524,-0.01510617,-0.009613,-0.00001343,0.00031126,1.00078619,0.04379277,-0.00289918,0.02868648,0
19292,8,49,0.00050659,-0.00006711,0.99960327,0.10879524,0.00015262,-0.0019836,-0.00062378,0.00061643,1.00060308,0.02853398,-0.04104615,0.02868648,0
19307,8,49,0.00001831,0.0002991,1.00039673,0.08590706,0.01541141,0.00564579,-0.00007446,0.00092161,1.00035894,0.00564579,0.01998901,0.0057983,0
19322,8,49,0.0008728,0.00036013,1.00021362,0.10879524,0.02304081,-0.0019836,-0.00025757,0.0005554,1.00066411,0.01327519,0.01998901,0.02868648,0
19336,8,43,0.00123901,-0.00018919,1.00094604,0.10116585,-0.02273556,0.00564579,-0.00147827,0.00110471,1.00151861,0.04379277,-0.02578736,0.02868648,0
19351,8,43,0.00142212,-0.00012815,0.99978638,0.10116585,-0.02273556,0.01327519,0.00010864,0.00134885,1.00035894,0.00564579,0.00473022,0.02105709,0
19366,8,43,0.0006897,0.00005496,0.99874878,0.11642464,-0.03036496,-0.0019836,-0.0001355,0.00092161,1.00109136,0.02853398,-0.01815797,0.02105709,0
19381,6,43,-0.0003479,0.00060427,0.99917603,0.12405403,-0.05325314,-0.0019836,-0.00080688,0.00031126,1.00139654,0.05142216,-0.00289918,0.02105709,0
19396,6,43,0.00099487,0.00084841,0.99862671,0.12405403,-0.04562375,-0.009613,0.00029175,0.00000608,1.00035894,0.06668095,0.01235961,0.01342769,0
19411,6,43,0.00062866,0.00078738,0.99813843,0.12405403,-0.09140012,0.00564579,-0.00050171,-0.00036013,0.99999273,0.05142216,-0.01052857,0.02105709,0
19425,6,42,0.00044556,0.00090945,0.99813843,0.11642464,-0.05325314,0.00564579,0.00016968,-0.0004822,0.99980962,0.03616337,0.00473022,0.04394527,0
19440,6,42,0.00020142,0.00139773,0.99874878,0.13168342,-0.05325314,0.01327519,0.00029175,-0.0004822,0.99944341,0.02090458,0.01235961,0.02868648,0
19455,6,42,-0.00077515,0.00109255,0.99972534,0.14694221,-0.08377072,-0.009613,-0.0003186,-0.0004822,0.99944341,0.01327519,0.01998901,0.02868648,0
19470,2,42,0.00050659,0.00054324,1.00009155,0.14694221,-0.03799435,-0.009613,0.00084106,-0.0004822,0.99974859,0.03616337,0.04287719,0.03631588,0
19485,2,42,0.00026245,0.00017703,1.00131226,0.12405403,-0.03799435,-0.02487179,-0.00062378,-0.00060427,1.00096929,0.02090458,-0.02578736,0.02868648,0
19499,2,42,0.00007934,-0.00018919,1.00112915,0.15457161,-0.03036496,-0.02487179,0.00071899,0.00012815,0.99993169,-0.0019836,-0.00289918,0.06683345,0
19514,2,42,0.00044556,0.00011599,1.00100708,0.1698304,-0.03799435,-0.02487179,0.00059692,0.0005554,1.00072515,0.03616337,-0.03341676,-0.0018311,0
19529,2,41,-0.00010376,-0.00043333,1.0007019,0.13931282,-0.03799435,-0.009613,-0.0001355,0.00049436,1.00017583,0.01327519,-0.04104615,0.01342769,0
19544,2,41,0.00142212,-0.00043333,1.00045776,0.13931282,-0.03036496,-0.02487179,0.00041382,0.00037229,1.00066411,0.01327519,-0.04867554,0.0057983,0
19559,2,41,0.00099487,-0.00049436,1.0005188,0.15457161,-0.03036496,-0.01724239,-0.00105103,0.0007385,1.00157964,-0.0019836,-0.05630494,0.01342769,0
19573,2,41,0.00148315,-0.00031126,0.99911499,0.14694221,-0.03799435,-0.0019836,-0.00019653,0.00140989,1.00182378,-0.0019836,-0.01815797,0.01342769,0
19588,2,41,0.00136108,-0.00012815,0.99935913,0.14694221,-0.04562375,-0.0019836,-0.0003186,0.00110471,1.00151861,-0.0019836,-0.04867554,0.0057983,0
19603,2,41,0.00081177,-0.00037229,0.99838257,0.10879524,-0.07614133,-0.009613,-0.00129517,0.00086057,1.0013355,-0.0019836,-0.07156373,0.04394527,0
19618,2,41,0.00081177,-0.00018919,0.99990845,0.08590706,-0.08377072,-0.0019836,-0.00074585,0.00128782,1.00072515,0.01327519,-0.03341676,0.04394527,0
19633,2,39,-0.0013855,-0.00043333,1.00326538,0.08590706,-0.08377072,0.01327519,0.00126831,-0.00011599,1.00023687,0.04379277,0.01998901,0.02868648,0
19648,2,39,-0.00504761,0.00145876,1.00204468,0.09353645,-0.19058225,0.06668095,0.0031604,-0.00005496,1.00353277,0.06668095,0.13442992,0.07446285,-2
19662,2,39,-0.01463013,0.00097048,1.00094604,0.07064827,-0.02273556,0.02090458,0.01671021,-0.00103152,1.00194585,0.08956914,0.0352478,0.02868648,-7
19677,2,39,-0.03544312,0.00127566,0.99862671,0.0325013,0.00778202,0.03616337,0.03550903,-0.00103152,1.00017583,0.11245732,-0.09445191,0.07446285,-17
19692,2,39,-0.05637817,-0.00128782,0.99697876,0.10116585,-0.12954709,0.04379277,0.05772583,0.0005554,0.99675786,0.02090458,0.08865356,0.08972163,-33
19707,2,39,-0.07011108,-0.00269163,0.99038696,0.13931282,-0.20584103,0.06668095,0.06993286,0.00354612,0.99706304,-0.009613,0.17257689,0.08209224,-54
19722,2,39,-0.08384399,-0.00379026,0.99667358,0.0248719,-0.21347043,0.07431035,0.08366577,-0.00078738,0.99584234,0.04379277,0.24887083,0.07446285,-81
19737,2,39,-0.0852478,-0.00171506,0.99972534,-0.10482781,-0.49575803,0.01327519,0.07731812,0.00226438,0.9834522,0.15823369,0.53878778,0.08972163,-109
19751,2,39,-0.06052857,-0.00000608,0.99282837,-0.1124572,-0.44998166,0.15823369,0.05284302,0.00336301,1.00048101,0.23452763,0.29464722,0.21179195,-139
19766,1,39,-0.02885132,-0.00000608,1.00021362,-0.18112175,-0.03799435,0.12008671,0.03294556,-0.00164187,1.01256597,0.31845096,-0.04867554,0.1431274,-169
19781,1,39,-0.0225647,-0.00025022,1.00241089,-0.28793329,0.29006961,-0.01724239,0.03251831,-0.00267947,1.00005376,0.42526248,-0.31570435,0.05157467,-202
19796,1,39,-0.04264526,0.00200808,0.99386597,-0.21926872,-0.19058225,0.08193974,0.04387085,0.00067747,0.99187505,0.31845096,0.20309447,0.17364497,-241
19811,1,39,-0.06803589,-0.00202024,1.00241089,0.0248719,-0.26687619,0.21163945,0.06407349,-0.00365603,0.99956548,0.08193974,0.25650024,0.16601558,-284
19826,1,39,-0.04398804,0.00084841,0.99917603,-0.06668083,-0.18295285,0.20401005,0.04271118,0.00092161,1.00975835,0.21926884,0.09628295,0.24993892,-325
19840,1,34,-0.02201538,-0.00043333,0.99911499,0.12405403,-0.26687619,0.12008671,0.02159302,0.00391233,1.00933111,0.08193974,0.16494749,0.24230953,-368
19855,3,34,-0.01859741,-0.00324094,0.99740601,0.07827766,-0.40420529,0.15823369,0.0153064,0.00690305,1.00109136,-0.0019836,0.21072386,0.24993892,-409
19870,3,34,-0.01395874,-0.00214231,0.99758911,-0.08193962,-0.23635861,0.12771611,0.01609985,-0.00017703,0.99376714,0.18112187,0.26412964,0.17364497,-451
19885,3,34,-0.00132446,-0.00244749,0.99490356,0.00961311,-0.02273556,0.15060429,-0.0001355,-0.00017703,0.9988941,0.01327519,-0.10208131,0.18890376,-493
